mac_client, domain, ip, ip_type 
a0:65:18:7e:90:84,pull-f5-tt01.fcdn.us.tiktokv.com,/156.59.94.24,IPv6
a0:65:18:7e:90:84,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.142,IPv6
a0:65:18:7e:90:84,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.141,IPv6
a0:65:18:7e:90:84,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.143,IPv6
a0:65:18:7e:90:84,pull-f5-tt02.tiktokcdn.com,/156.59.149.140,IPv6
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.129,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.219,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.138,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.171,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.210,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.113,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.161,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.136,IPv4
a4:f4:c2:d0:b9:3c,tnc16-platform-alisg.tiktokv.com,/69.192.218.145,IPv4
a0:65:18:7e:90:84,push-rtmp-l1-gcp01.tiktokcdn.com,/163.171.218.234,IPv6
a0:65:18:7e:90:84,push-rtmp-l1-gcp01.tiktokcdn.com,/14.225.240.97,IPv6
70:9f:2d:fb:7a:6e,pull-cmaf-f16-va01.tiktokcdn.com,/113.171.234.25,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-f16-va01.tiktokcdn.com,/113.171.234.16,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.74,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.75,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.59,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.56,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.64,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.65,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.58,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.80,IPv4
1c:5f:2b:10:c4:9f,mon.tiktokv.com,/113.171.11.67,IPv4
70:9f:2d:fb:7a:6e,pull-hls-l77-va01.tiktokcdn.com,/138.199.46.247,IPv4
5c:c7:d7:1e:fc:3e,pull-hls-l77-va01.tiktokcdn.com,/138.199.46.247,IPv6
5c:c7:d7:1e:fc:3e,pull-hls-l77-va01.tiktokcdn.com,/138.199.46.247,IPv4
5c:c7:d7:1e:fc:3e,pull-lls-l11.tiktokcdn.com,/43.132.68.203,IPv6
5c:c7:d7:1e:fc:3e,pull-lls-l11.tiktokcdn.com,/43.132.68.202,IPv6
5c:c7:d7:1e:fc:3e,pull-lls-l11.tiktokcdn.com,/43.132.68.202,IPv4
5c:c7:d7:1e:fc:3e,pull-lls-l11.tiktokcdn.com,/43.132.68.203,IPv4
5c:c7:d7:1e:fc:3e,push-rtmp-f5-tt02.fcdn.us.tiktokv.com,/147.160.179.37,IPv6
5c:c7:d7:1e:fc:3e,push-rtmp-f5-tt02.fcdn.us.tiktokv.com,/130.44.213.245,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.226,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.229,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.227,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.230,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.224,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.225,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.231,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.228,IPv6
70:9f:2d:fb:7a:6e,pull-q5-sg01.tiktokcdn.com,/156.59.149.142,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.224,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.225,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.229,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.226,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.231,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.228,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.230,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-f1-sg01.tiktokcdn.com,/163.171.218.227,IPv4
5c:c7:d7:1e:fc:3e,push-rtmp-f5-tt02.fcdn.us.tiktokv.com,/147.160.179.37,IPv4
5c:c7:d7:1e:fc:3e,push-rtmp-f5-tt02.fcdn.us.tiktokv.com,/130.44.213.245,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.162,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.194,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.163,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.185,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.178,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.200,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.201,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.147,IPv4
a4:f4:c2:d0:b9:3c,vcs-i18n.tiktokv.com,/69.192.218.122,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.228,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.218,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/123.30.147.130,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/123.30.147.132,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.189,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.220,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.122,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/123.30.147.131,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.217,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.58,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.120,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.227,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.190,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.133,IPv4
70:9f:2d:fb:7a:6e,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.123,IPv4
70:9f:2d:fb:7a:6e,pull-w5-gcp01.tiktokcdn.com,/156.59.149.145,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-l16-va01.tiktokcdn.com,/113.171.234.32,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-l16-va01.tiktokcdn.com,/113.171.234.56,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/156.59.94.23,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/104.166.159.136,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/129.227.182.140,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/156.59.149.142,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/156.59.94.26,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/156.59.94.24,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/156.59.94.39,IPv4
70:9f:2d:fb:7a:6e,pull-f5-gcp01.tiktokcdn.com,/156.59.94.41,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-f16-tt01.fcdn.us.tiktokv.com,/113.171.234.66,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-f16-tt01.fcdn.us.tiktokv.com,/113.171.234.67,IPv4
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.103,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.100,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.101,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.76,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.125,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.124,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.87,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.77,IPv6
ac:64:62:e9:a9:5c,api16-normal-c-useast2a.tiktokv.com,/113.171.231.92,IPv6
ac:64:62:e9:a9:5c,v58.tiktokcdn.com,/103.1.211.14,IPv6
ac:64:62:e9:a9:5c,v16.tiktokcdn.com,/113.171.231.55,IPv6
ac:64:62:e9:a9:5c,v16.tiktokcdn.com,/113.171.231.62,IPv6
ac:64:62:e9:a9:5c,v16.tiktokcdn.com,/113.171.231.56,IPv6
ac:64:62:e9:a9:5c,v16.tiktokcdn.com,/113.171.231.54,IPv6
70:9f:2d:fb:7a:6e,pull-cmaf-f77-va01.tiktokcdn.com,/138.199.46.247,IPv4
5c:c7:d7:1e:fc:3e,push-rtmp-f5-gcp01.tiktokcdn.com,/122.10.141.130,IPv6
5c:c7:d7:1e:fc:3e,push-rtmp-f5-gcp01.tiktokcdn.com,/122.10.141.130,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.193,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.196,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.199,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.204,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.195,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.194,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.201,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.200,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.197,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.203,IPv6
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.231,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.224,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.229,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.225,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.227,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.230,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.228,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.226,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.201,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.200,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.195,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.196,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.197,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.199,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.193,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.204,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.194,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.203,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.59,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.64,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.75,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.72,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.67,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.57,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.65,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.56,IPv4
d4:9a:a0:b7:38:11,gecko-sg.tiktokv.com,/113.171.11.74,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.77,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.92,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.103,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.100,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.101,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.76,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.125,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.124,IPv4
a4:f4:c2:d0:b9:3c,webcast16-normal-c-useast2a.tiktokv.com,/113.171.231.87,IPv4
a4:f4:c2:d0:b9:3c,webcast22-normal-c-useast2a.tiktokv.com,/34.95.100.121,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.189,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.133,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.123,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.132,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/123.30.147.131,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.121,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.228,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.227,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.217,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.220,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.190,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.120,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.59,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.122,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.tiktokcdn.com,/43.132.68.218,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.242.17,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.241.194,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.242.10,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.241.178,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.241.233,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.241.209,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.241.144,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.241.249,IPv4
1c:5f:2b:10:c4:9f,api16-normal-c-useast2a.tiktokv.com,/23.40.241.161,IPv4
1c:5f:2b:10:c4:9f,v39-dynamic-sgn1.tiktokcdn.com,/14.238.100.242,IPv4
1c:5f:2b:10:c4:9f,v39-dynamic-sgn1.tiktokcdn.com,/14.238.100.241,IPv4
70:9f:2d:fb:7a:6e,pull-hls-f58-sg01.tiktokcdn.com,/103.1.211.14,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.226,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.231,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.229,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.230,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.227,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.225,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.228,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.224,IPv6
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.229,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.227,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.225,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.226,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.228,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.230,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.231,IPv4
5c:c7:d7:1e:fc:3e,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.224,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.228,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.189,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.120,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.224,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/123.30.147.130,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.227,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.220,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.133,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.121,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.122,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.226,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.218,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.132,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.123,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l11-va01.ttlivecdn.com,/123.30.147.132,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/45.124.255.105,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/14.238.5.103,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/45.124.255.103,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/45.124.255.102,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/45.124.255.99,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/45.124.255.106,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/45.124.255.101,IPv4
1c:5f:2b:10:c4:9f,v3.tiktokcdn.com,/45.124.255.104,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/104.70.235.50,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/23.200.142.184,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/104.70.235.41,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/104.70.235.26,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/104.70.235.35,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/104.70.235.18,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/104.70.235.72,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/23.200.142.163,IPv4
00:1d:aa:44:9e:59,search.tiktokv.com,/104.70.235.58,IPv4
70:9f:2d:fb:7a:6e,pull-a5-sg01.tiktokcdn.com,/156.59.149.147,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/23.211.15.59,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/23.211.15.57,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/23.211.15.97,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/23.211.15.153,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/96.17.70.240,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/23.211.15.56,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/96.17.70.242,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/23.211.15.139,IPv4
a4:f4:c2:d0:b9:3c,mssdk-sg.tiktokv.com,/23.211.15.35,IPv4
70:9f:2d:fb:7a:6e,pull-a16-tt01.fcdn.us.tiktokv.com,/156.59.149.142,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-l10-sg01.tiktokcdn.com,/49.229.94.41,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-l10-sg01.tiktokcdn.com,/156.59.107.86,IPv4
70:9f:2d:fb:7a:6e,pull-cmaf-l10-sg01.tiktokcdn.com,/36.66.3.174,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.195,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.204,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.197,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.200,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.194,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.193,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.201,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.196,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.203,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.199,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.231,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.224,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.230,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.228,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.229,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.225,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.227,IPv4
70:9f:2d:fb:7a:6e,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.226,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.241.146,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.242.19,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.241.168,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.241.226,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.241.241,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.241.179,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.241.211,IPv4
c4:a3:66:eb:97:10,mssdk-va.tiktokv.com,/23.40.241.201,IPv4
